actual_outcome,actual_treatment,propensity_score,mu0_control,mu1_treated,cate_doubly_robust,cate_regression,counterfactual_outcome,treatment_benefit
0.25,0,0.12,0.2039,0.15129999999999993,-0.10498636363636371,-0.05260000000000006,0.15129999999999993,-0.09870000000000007
0.04,1,0.99,0.07319999999999996,0.042,-0.033220202020201976,-0.031199999999999957,0.07319999999999996,-0.03319999999999996
0.11,1,0.99,0.15749999999999992,0.12289999999999995,-0.04763030303030294,-0.034599999999999964,0.15749999999999992,-0.04749999999999992
0.03,0,0.01,0.05830000000000004,0.09249999999999999,0.06278585858585857,0.034199999999999946,0.09249999999999999,0.062499999999999986
0.17,1,0.96,0.3052000000000001,0.21920000000000026,-0.1372500000000001,-0.08599999999999983,0.3052000000000001,-0.13520000000000007
0.07,0,0.15,0.11020000000000009,0.17509999999999998,0.1121941176470588,0.06489999999999989,0.17509999999999998,0.10509999999999997
0.04,0,0.06,0.06240000000000001,0.10259999999999994,0.0640297872340425,0.04019999999999993,0.10259999999999994,0.06259999999999993
0.93,0,0.02,0.8220000000000007,0.6838999999999997,-0.24830408163265338,-0.138100000000001,0.6838999999999997,-0.24610000000000032
0.82,0,0.08,0.7633999999999993,0.5573000000000001,-0.26762173913043463,-0.20609999999999917,0.5573000000000001,-0.2626999999999998
0.32,0,0.06,0.29910000000000014,0.35620000000000007,0.03486595744680859,0.05709999999999993,0.35620000000000007,0.036200000000000065
0.15,0,0.03,0.1926999999999999,0.2077,0.05902061855670104,0.015000000000000097,0.2077,0.0577
0.06,1,0.99,0.04139999999999998,0.05429999999999993,0.018657575757575776,0.012899999999999953,0.04139999999999998,0.01860000000000002
0.13,0,0.01,0.18380000000000013,0.3703000000000001,0.24084343434343441,0.18649999999999994,0.3703000000000001,0.24030000000000007
0.08,0,0.14,0.0756,0.07789999999999996,-0.0028162790697674883,0.002299999999999955,0.07789999999999996,-0.0021000000000000463
0.01,0,0.01,0.08259999999999995,0.18579999999999994,0.17653333333333326,0.10319999999999999,0.18579999999999994,0.17579999999999993
0.08,0,0.06,0.0667,0.06919999999999991,-0.011648936170212856,0.002499999999999919,0.06919999999999991,-0.010800000000000087
0.53,0,0.01,0.40300000000000025,0.17770000000000002,-0.35358282828282833,-0.22530000000000022,0.17770000000000002,-0.3523
0.76,1,0.97,0.4045,0.6539999999999998,0.35877835051546386,0.24949999999999978,0.4045,0.3555
0.27,0,0.03,0.3131999999999998,0.27249999999999996,0.003836082474226732,-0.04069999999999985,0.27249999999999996,0.0024999999999999467
0.02,0,0.05,0.03280000000000001,0.07879999999999994,0.059473684210526255,0.04599999999999993,0.07879999999999994,0.058799999999999936
0.04,1,0.89,0.1445,0.056300000000000024,-0.10651460674157302,-0.08819999999999997,0.1445,-0.10449999999999998
0.03,0,0.01,0.08120000000000002,0.1838999999999999,0.15441717171717162,0.10269999999999987,0.1838999999999999,0.1538999999999999
0.18,1,0.89,0.32010000000000005,0.18749999999999992,-0.14102696629213488,-0.13260000000000013,0.32010000000000005,-0.14010000000000006
0.76,0,0.08,0.7451000000000003,0.5220000000000001,-0.2392956521739129,-0.2231000000000002,0.5220000000000001,-0.23799999999999988
0.54,0,0.04,0.46129999999999943,0.29810000000000003,-0.24517916666666673,-0.1631999999999994,0.29810000000000003,-0.2419
0.38,0,0.01,0.33849999999999997,0.2723,-0.10811919191919195,-0.06619999999999998,0.2723,-0.10770000000000002
0.02,1,0.97,0.1012,0.0321,-0.08157422680412371,-0.0691,0.1012,-0.0812
0.81,0,0.08,0.7264000000000007,0.3944,-0.4228695652173914,-0.33200000000000074,0.3944,-0.4156000000000001
0.28,0,0.01,0.2740000000000002,0.2728999999999999,-0.007160606060606145,-0.0011000000000002674,0.2728999999999999,-0.007100000000000106
0.18,1,0.99,0.4107999999999999,0.2690999999999999,-0.2316999999999999,-0.1417,0.4107999999999999,-0.2307999999999999
0.03,1,0.86,0.09469999999999994,0.06219999999999999,-0.06994186046511622,-0.032499999999999946,0.09469999999999994,-0.06469999999999994
0.15,1,0.92,0.29540000000000005,0.23199999999999973,-0.15253043478260872,-0.06340000000000032,0.29540000000000005,-0.14540000000000006
0.22,0,0.07,0.2305999999999999,0.15549999999999994,-0.06370215053763448,-0.07509999999999994,0.15549999999999994,-0.06450000000000006
0.36,1,0.99,0.15419999999999992,0.29449999999999976,0.20646161616161626,0.14029999999999984,0.15419999999999992,0.20580000000000007
0.02,1,0.98,0.05229999999999996,0.029900000000000006,-0.03250204081632649,-0.02239999999999995,0.05229999999999996,-0.032299999999999954
0.33,1,0.97,0.3843999999999999,0.3090999999999995,-0.053753608247422535,-0.07530000000000042,0.3843999999999999,-0.05439999999999989
0.15,0,0.03,0.12860000000000013,0.13689999999999994,-0.013761855670103157,0.008299999999999808,0.13689999999999994,-0.013100000000000056
0.16,0,0.01,0.12310000000000004,0.09529999999999994,-0.06507272727272734,-0.027800000000000102,0.09529999999999994,-0.06470000000000006
0.82,1,0.99,0.4492999999999999,0.6718000000000001,0.3721969696969697,0.22250000000000014,0.4492999999999999,0.37070000000000003
0.41,1,0.99,0.49780000000000013,0.4241999999999997,-0.08794343434343449,-0.07360000000000044,0.49780000000000013,-0.08780000000000016
0.28,1,0.99,0.35010000000000013,0.2996000000000003,-0.07029797979797991,-0.05049999999999982,0.35010000000000013,-0.0701000000000001
0.66,0,0.07,0.5585999999999993,0.5033999999999998,-0.16423225806451636,-0.05519999999999947,0.5033999999999998,-0.15660000000000018
0.25,1,0.99,0.3361999999999999,0.24200000000000008,-0.08611919191919182,-0.09419999999999981,0.3361999999999999,-0.08619999999999989
0.34,0,0.04,0.3304000000000001,0.41950000000000004,0.0791,0.08909999999999996,0.41950000000000004,0.07950000000000002
0.44,0,0.02,0.3337000000000004,0.13819999999999993,-0.3039693877551021,-0.19550000000000045,0.13819999999999993,-0.30180000000000007
0.36,1,0.97,0.4739000000000001,0.3828999999999998,-0.1146082474226805,-0.0910000000000003,0.4739000000000001,-0.11390000000000011
0.04,1,0.99,0.056199999999999944,0.0416,-0.01621616161616156,-0.014599999999999946,0.056199999999999944,-0.016199999999999944
0.12,1,0.99,0.2645000000000001,0.1667999999999998,-0.1449727272727274,-0.09770000000000031,0.2645000000000001,-0.14450000000000013
0.12,1,0.99,0.16229999999999994,0.14739999999999992,-0.04257676767676763,-0.014900000000000024,0.16229999999999994,-0.04229999999999995
0.29,0,0.04,0.3032999999999996,0.251,-0.038445833333333346,-0.052299999999999625,0.251,-0.03899999999999998
0.23,0,0.01,0.2088000000000002,0.21339999999999995,-0.016814141414141476,0.004599999999999743,0.21339999999999995,-0.01660000000000006
0.48,1,0.99,0.5869000000000001,0.553399999999999,-0.10764141414141426,-0.033500000000001084,0.5869000000000001,-0.1069000000000001
0.07,1,0.98,0.11739999999999995,0.08470000000000008,-0.04769999999999994,-0.03269999999999987,0.11739999999999995,-0.04739999999999994
0.2,1,0.99,0.15009999999999996,0.17689999999999984,0.05013333333333339,0.02679999999999988,0.15009999999999996,0.049900000000000055
0.15,1,0.99,0.3924,0.21289999999999998,-0.24303535353535355,-0.17950000000000005,0.3924,-0.24240000000000003
0.2,1,0.99,0.17019999999999996,0.18129999999999985,0.029988888888888954,0.011099999999999888,0.17019999999999996,0.02980000000000005
0.07,0,0.02,0.07900000000000007,0.1589,0.08908367346938777,0.07989999999999994,0.1589,0.0889
0.04,0,0.1,0.0655,0.08509999999999994,0.04793333333333327,0.019599999999999937,0.08509999999999994,0.04509999999999994
0.24,0,0.04,0.1793,0.15829999999999994,-0.08422916666666672,-0.021000000000000046,0.15829999999999994,-0.08170000000000005
0.54,0,0.01,0.42229999999999973,0.33409999999999995,-0.207088888888889,-0.08819999999999978,0.33409999999999995,-0.20590000000000008
0.16,1,0.84,0.22890000000000008,0.1526000000000001,-0.06749047619047627,-0.07629999999999998,0.22890000000000008,-0.06890000000000007
0.05,0,0.11,0.06159999999999992,0.10520000000000002,0.05663370786516854,0.0436000000000001,0.10520000000000002,0.05520000000000001
0.4,0,0.01,0.3847999999999996,0.41359999999999997,0.013446464646464595,0.02880000000000038,0.41359999999999997,0.013599999999999945
0.12,1,0.94,0.385,0.1499999999999998,-0.26691489361702125,-0.2350000000000002,0.385,-0.265
0.13,1,0.99,0.16830000000000006,0.1604000000000002,-0.038607070707070756,-0.007899999999999852,0.16830000000000006,-0.038300000000000056
0.19,1,0.99,0.40820000000000023,0.27510000000000023,-0.21905959595959618,-0.1331,0.40820000000000023,-0.21820000000000023
0.12,1,0.98,0.13439999999999994,0.16869999999999977,-0.01539387755102034,0.03429999999999983,0.13439999999999994,-0.01439999999999994
0.09,0,0.05,0.1272999999999999,0.16069999999999993,0.07266315789473676,0.03340000000000001,0.16069999999999993,0.07069999999999993
0.14,1,0.99,0.20320000000000008,0.17710000000000012,-0.06357474747474753,-0.026099999999999957,0.20320000000000008,-0.06320000000000006
0.36,1,0.92,0.7286999999999996,0.4820999999999996,-0.3793173913043474,-0.24659999999999999,0.7286999999999996,-0.3686999999999996
0.29,0,0.02,0.27239999999999964,0.4227000000000001,0.13234081632653072,0.15030000000000043,0.4227000000000001,0.1327000000000001
0.18,0,0.05,0.15569999999999987,0.09960000000000001,-0.08167894736842103,-0.05609999999999986,0.09960000000000001,-0.08039999999999999
0.63,0,0.01,0.5721000000000006,0.5919000000000001,-0.03868484848484843,0.019799999999999485,0.5919000000000001,-0.03809999999999991
0.07,1,0.99,0.1476,0.0913000000000001,-0.07781515151515152,-0.056299999999999906,0.1476,-0.0776
0.03,1,0.94,0.08859999999999996,0.06879999999999999,-0.06107659574468081,-0.01979999999999997,0.08859999999999996,-0.05859999999999996
0.32,1,0.99,0.3019,0.3522,0.0177747474747475,0.05030000000000001,0.3019,0.018100000000000005
0.5,0,0.01,0.38850000000000007,0.2303,-0.2708262626262626,-0.15820000000000006,0.2303,-0.2697
0.06,1,0.99,0.15950000000000006,0.11810000000000011,-0.10008686868686875,-0.04139999999999995,0.15950000000000006,-0.09950000000000006
0.09,1,0.92,0.07569999999999996,0.07219999999999993,0.015847826086956562,-0.003500000000000031,0.07569999999999996,0.014300000000000035
0.19,0,0.01,0.17419999999999994,0.2017,0.011540404040404018,0.027500000000000052,0.2017,0.011699999999999988
0.67,0,0.01,0.6631000000000006,0.4911000000000001,-0.1789696969696969,-0.17200000000000049,0.4911000000000001,-0.17889999999999995
0.27,1,0.96,0.2880999999999998,0.2882999999999998,-0.018862499999999782,0.00019999999999997797,0.2880999999999998,-0.018099999999999783
0.07,1,0.84,0.09199999999999996,0.07010000000000004,-0.022019047619047577,-0.02189999999999992,0.09199999999999996,-0.02199999999999995
0.33,1,0.99,0.2628000000000001,0.28789999999999955,0.06762525252525248,0.025099999999999456,0.2628000000000001,0.06719999999999993
0.22,1,0.98,0.35649999999999976,0.22879999999999992,-0.13667959183673445,-0.12769999999999984,0.35649999999999976,-0.13649999999999976
0.34,0,0.01,0.37180000000000013,0.4129,0.07322121212121208,0.04109999999999986,0.4129,0.07289999999999996
0.45,1,0.95,0.6481999999999999,0.49350000000000066,-0.20048947368421044,-0.15469999999999923,0.6481999999999999,-0.19819999999999988
0.03,1,0.94,0.042099999999999964,0.035199999999999954,-0.012431914893616985,-0.00690000000000001,0.042099999999999964,-0.012099999999999965
1.0,1,0.99,0.7954999999999999,0.9257999999999998,0.20524949494949518,0.13029999999999997,0.7954999999999999,0.20450000000000013
0.18,1,0.99,0.11619999999999994,0.1494999999999998,0.06410808080808086,0.03329999999999986,0.11619999999999994,0.06380000000000005
0.54,0,0.03,0.5610999999999996,0.5880999999999998,0.048752577319587376,0.027000000000000246,0.5880999999999998,0.04809999999999981
0.06,1,0.94,0.10129999999999997,0.07559999999999989,-0.04229574468085104,-0.025700000000000084,0.10129999999999997,-0.041299999999999976
0.03,1,0.92,0.05349999999999997,0.03869999999999993,-0.0242565217391304,-0.014800000000000042,0.05349999999999997,-0.023499999999999972
0.03,1,0.91,0.057299999999999976,0.034799999999999956,-0.027774725274725246,-0.02250000000000002,0.057299999999999976,-0.027299999999999977
1.0,0,0.08,0.8169000000000003,0.5262999999999998,-0.48962173913043494,-0.2906000000000005,0.5262999999999998,-0.47370000000000023
0.1,0,0.03,0.09419999999999991,0.09379999999999995,-0.006379381443299026,-0.00039999999999995595,0.09379999999999995,-0.006200000000000053
0.03,1,0.99,0.04649999999999998,0.03619999999999995,-0.016562626262626244,-0.010300000000000031,0.04649999999999998,-0.01649999999999998
1.0,0,0.08,0.8879000000000004,0.6730999999999999,-0.33664782608695665,-0.21480000000000044,0.6730999999999999,-0.3269000000000001
0.19,0,0.14,0.2368000000000001,0.3268,0.1444186046511628,0.08999999999999989,0.3268,0.13679999999999998
0.14,1,0.94,0.2808,0.1744000000000001,-0.14299574468085105,-0.10639999999999988,0.2808,-0.14079999999999998
0.83,0,0.07,0.6328999999999992,0.2969000000000001,-0.5479354838709676,-0.33599999999999913,0.2969000000000001,-0.5330999999999999
0.39,0,0.01,0.36180000000000034,0.40950000000000003,0.01921515151515152,0.04769999999999969,0.40950000000000003,0.019500000000000017
0.61,0,0.01,0.525,0.46750000000000014,-0.14335858585858574,-0.057499999999999885,0.46750000000000014,-0.14249999999999985
0.31,1,0.91,0.3775,0.3632000000000001,-0.07276153846153849,-0.014299999999999924,0.3775,-0.0675
0.17,1,0.99,0.19340000000000004,0.19860000000000022,-0.023688888888888926,0.005200000000000177,0.19340000000000004,-0.023400000000000032
0.05,0,0.01,0.05879999999999993,0.0851,0.03518888888888888,0.026300000000000066,0.0851,0.03509999999999999
0.24,1,0.99,0.26710000000000006,0.24239999999999987,-0.027124242424242495,-0.024700000000000194,0.26710000000000006,-0.02710000000000007
0.17,1,0.89,0.18489999999999998,0.15879999999999994,-0.013515730337078619,-0.02610000000000004,0.18489999999999998,-0.014899999999999969
0.06,1,0.89,0.1187999999999999,0.11050000000000004,-0.06504157303370778,-0.008299999999999863,0.1187999999999999,-0.05879999999999991
0.19,1,0.97,0.15859999999999988,0.16589999999999994,0.0321453608247424,0.0073000000000000564,0.15859999999999988,0.03140000000000012
0.07,1,0.94,0.08169999999999994,0.08480000000000007,-0.012644680851063766,0.0031000000000001304,0.08169999999999994,-0.011699999999999933
0.14,1,0.91,0.11539999999999993,0.1330000000000001,0.025292307692307767,0.017600000000000157,0.11539999999999993,0.02460000000000008
0.53,0,0.01,0.4261000000000004,0.2433,-0.287749494949495,-0.18280000000000043,0.2433,-0.28670000000000007
0.27,0,0.01,0.2457999999999998,0.26910000000000006,-0.0011444444444443924,0.023300000000000265,0.26910000000000006,-0.0008999999999999564
0.12,1,0.92,0.1374999999999999,0.11969999999999986,-0.01747391304347816,-0.017800000000000038,0.1374999999999999,-0.017499999999999905
1.0,0,0.01,0.8922999999999999,0.7969000000000002,-0.20418787878787859,-0.09539999999999971,0.7969000000000002,-0.20309999999999984
0.04,0,0.01,0.08259999999999998,0.11750000000000002,0.07793030303030304,0.03490000000000004,0.11750000000000002,0.07750000000000001
0.04,1,0.94,0.12319999999999993,0.061500000000000006,-0.08457234042553186,-0.06169999999999993,0.12319999999999993,-0.08319999999999994
0.28,0,0.07,0.1967,0.10309999999999998,-0.18316989247311832,-0.09360000000000003,0.10309999999999998,-0.17690000000000006
0.2,0,0.02,0.2415999999999998,0.25689999999999985,0.05774897959183656,0.015300000000000064,0.25689999999999985,0.05689999999999984
0.03,1,0.94,0.0701,0.044599999999999945,-0.041031914893617016,-0.02550000000000005,0.0701,-0.0401
0.52,1,0.99,0.3817000000000001,0.5152000000000005,0.13834848484848478,0.13350000000000045,0.3817000000000001,0.13829999999999992
0.13,1,0.95,0.31340000000000007,0.1500000000000002,-0.18445263157894745,-0.16339999999999988,0.31340000000000007,-0.18340000000000006
0.25,1,0.99,0.37979999999999997,0.27180000000000004,-0.13002020202020198,-0.10799999999999993,0.37979999999999997,-0.12979999999999997
0.06,1,0.97,0.12479999999999994,0.09129999999999992,-0.06576804123711334,-0.033500000000000016,0.12479999999999994,-0.06479999999999994
0.68,1,0.87,0.4520000000000001,0.6124999999999997,0.23808620689655174,0.1604999999999996,0.4520000000000001,0.22799999999999992
0.1,0,0.01,0.09069999999999986,0.14219999999999994,0.042106060606060536,0.051500000000000073,0.14219999999999994,0.04219999999999993
0.51,1,0.84,0.25850000000000006,0.47429999999999994,0.2583,0.21579999999999988,0.25850000000000006,0.25149999999999995
0.66,1,0.99,0.37449999999999983,0.5607999999999992,0.2865020202020204,0.18629999999999936,0.37449999999999983,0.2855000000000002
0.05,1,0.99,0.14349999999999996,0.10490000000000003,-0.09405454545454542,-0.038599999999999926,0.14349999999999996,-0.09349999999999996
0.28,0,0.01,0.28410000000000024,0.29339999999999994,0.013441414141414032,0.009299999999999697,0.29339999999999994,0.013399999999999912
0.15,1,0.95,0.12969999999999995,0.13510000000000014,0.021084210526315816,0.005400000000000182,0.12969999999999995,0.02030000000000004
0.35,0,0.01,0.3626000000000004,0.28280000000000005,-0.06707272727272717,-0.07980000000000037,0.28280000000000005,-0.06719999999999993
0.2,0,0.06,0.1866999999999998,0.24959999999999996,0.04875106382978717,0.06290000000000015,0.24959999999999996,0.04959999999999995
0.23,1,0.98,0.4112999999999999,0.2985000000000001,-0.18269795918367335,-0.11279999999999979,0.4112999999999999,-0.18129999999999988
0.55,1,0.99,0.3666000000000001,0.5164999999999995,0.18373838383838376,0.14989999999999942,0.3666000000000001,0.18339999999999995
0.5,0,0.01,0.4154,0.342,-0.15885454545454541,-0.07339999999999997,0.342,-0.15799999999999997
0.02,0,0.01,0.06689999999999992,0.21050000000000002,0.1909737373737374,0.14360000000000012,0.21050000000000002,0.19050000000000003
0.07,1,0.99,0.19020000000000004,0.08490000000000002,-0.12035050505050508,-0.10530000000000002,0.19020000000000004,-0.12020000000000003
0.12,0,0.02,0.20459999999999995,0.3715999999999998,0.25332653061224475,0.16699999999999987,0.3715999999999998,0.2515999999999998
0.03,0,0.07,0.04039999999999993,0.06669999999999997,0.037482795698924695,0.02630000000000004,0.06669999999999997,0.03669999999999997
0.24,1,0.99,0.32689999999999997,0.2382999999999997,-0.08688282828282826,-0.08860000000000026,0.32689999999999997,-0.08689999999999998
0.09,1,0.99,0.14200000000000002,0.0889999999999999,-0.051989898989899,-0.053000000000000116,0.14200000000000002,-0.05200000000000002
0.14,0,0.01,0.15330000000000013,0.18200000000000005,0.04213434343434347,0.02869999999999992,0.18200000000000005,0.04200000000000004
0.37,0,0.09,0.27080000000000015,0.14770000000000005,-0.23211098901098892,-0.1231000000000001,0.14770000000000005,-0.22229999999999994
0.05,1,0.99,0.10279999999999992,0.08119999999999994,-0.05311515151515143,-0.02159999999999998,0.10279999999999992,-0.052799999999999916
0.17,1,0.98,0.061599999999999995,0.13249999999999992,0.10916530612244901,0.07089999999999994,0.061599999999999995,0.10840000000000002
0.07,0,0.01,0.08320000000000005,0.10379999999999999,0.033933333333333315,0.020599999999999938,0.10379999999999999,0.03379999999999998
0.21,1,0.99,0.11099999999999995,0.17810000000000023,0.09932222222222227,0.06710000000000028,0.11099999999999995,0.09900000000000005
0.2,1,0.99,0.2177,0.1940999999999998,-0.01764040404040404,-0.023600000000000204,0.2177,-0.017699999999999994
0.14,1,0.99,0.20559999999999998,0.1461000000000001,-0.06566161616161612,-0.059499999999999886,0.20559999999999998,-0.06559999999999996
0.02,0,0.01,0.07879999999999984,0.32909999999999995,0.30969393939393935,0.2503000000000001,0.32909999999999995,0.30909999999999993
0.24,0,0.01,0.2638999999999998,0.3073999999999999,0.06764141414141406,0.043500000000000094,0.3073999999999999,0.0673999999999999
0.2,0,0.12,0.2092999999999997,0.20499999999999996,0.006268181818181728,-0.0042999999999997485,0.20499999999999996,0.004999999999999949
0.05,1,0.99,0.05809999999999996,0.05219999999999993,-0.008122222222222177,-0.00590000000000003,0.05809999999999996,-0.008099999999999954
0.76,1,0.99,0.4269,0.6728999999999996,0.333979797979798,0.2459999999999996,0.4269,0.3331
0.2,1,0.99,0.19219999999999993,0.1976999999999998,0.007823232323232399,0.005499999999999866,0.19219999999999993,0.007800000000000085
0.15,0,0.01,0.1342000000000001,0.18989999999999996,0.03974040404040399,0.05569999999999986,0.18989999999999996,0.03989999999999996
0.1,1,0.99,0.15659999999999996,0.13889999999999986,-0.05699292929292925,-0.017700000000000105,0.15659999999999996,-0.056599999999999956
0.02,0,0.03,0.048699999999999966,0.08339999999999996,0.06428762886597934,0.034699999999999995,0.08339999999999996,0.06339999999999996
0.17,0,0.16,0.1364,0.10950000000000001,-0.06689999999999999,-0.02689999999999998,0.10950000000000001,-0.0605
0.21,0,0.01,0.28920000000000046,0.4084000000000001,0.1992000000000001,0.11919999999999964,0.4084000000000001,0.1984000000000001
0.03,0,0.14,0.04779999999999997,0.06859999999999995,0.0414976744186046,0.020799999999999985,0.06859999999999995,0.038599999999999954
0.21,1,0.99,0.24170000000000003,0.22450000000000034,-0.03184646464646468,-0.017199999999999688,0.24170000000000003,-0.031700000000000034
0.03,1,0.87,0.059199999999999954,0.04909999999999995,-0.032054022988505695,-0.010100000000000005,0.059199999999999954,-0.029199999999999955
0.22,0,0.01,0.22079999999999989,0.20130000000000006,-0.01869191919191912,-0.019499999999999823,0.20130000000000006,-0.01869999999999994
0.03,0,0.1,0.0854,0.1793,0.15545555555555554,0.09389999999999998,0.1793,0.1493
0.05,1,0.92,0.05979999999999994,0.05489999999999995,-0.01022608695652167,-0.004899999999999988,0.05979999999999994,-0.009799999999999934
0.07,0,0.02,0.06900000000000003,0.10090000000000002,0.030879591836734707,0.031899999999999984,0.10090000000000002,0.03090000000000001
0.3,0,0.01,0.4233,0.6395000000000001,0.34074545454545463,0.21620000000000006,0.6395000000000001,0.3395000000000001
0.28,0,0.13,0.30870000000000025,0.3483000000000001,0.07258850574712655,0.03959999999999986,0.3483000000000001,0.06830000000000008
0.34,0,0.04,0.2945,0.2571999999999999,-0.08469583333333347,-0.03730000000000011,0.2571999999999999,-0.08280000000000015
0.09,0,0.12,0.09509999999999995,0.06989999999999996,-0.019404545454545494,-0.025199999999999986,0.06989999999999996,-0.020100000000000035
0.56,0,0.14,0.5351000000000004,0.4279000000000002,-0.1361534883720928,-0.10720000000000013,0.4279000000000002,-0.13209999999999983
0.8,0,0.01,0.6997999999999991,0.4729999999999998,-0.3280121212121215,-0.22679999999999928,0.4729999999999998,-0.32700000000000023
0.17,0,0.01,0.13889999999999994,0.12269999999999996,-0.047614141414141456,-0.01619999999999998,0.12269999999999996,-0.04730000000000005
0.05,0,0.03,0.057599999999999915,0.08639999999999998,0.036635051546391725,0.02880000000000006,0.08639999999999998,0.036399999999999974
0.23,1,0.88,0.22169999999999998,0.20400000000000024,0.011845454545454548,-0.017699999999999744,0.22169999999999998,0.00830000000000003
0.86,1,0.97,0.36640000000000006,0.6997999999999999,0.49855463917525766,0.3333999999999998,0.36640000000000006,0.4935999999999999
0.5,1,0.97,0.44,0.5134999999999998,0.05958247422680413,0.07349999999999984,0.44,0.06
1.0,0,0.13,0.9286,0.8668999999999998,-0.1437689655172416,-0.0617000000000002,0.8668999999999998,-0.13310000000000022
0.21,0,0.03,0.24820000000000036,0.2325,0.023681443298969096,-0.015700000000000353,0.2325,0.02250000000000002
0.02,1,0.99,0.048899999999999964,0.03260000000000002,-0.029027272727272693,-0.016299999999999946,0.048899999999999964,-0.028899999999999964
0.16,1,0.99,0.3395,0.18050000000000008,-0.17970707070707073,-0.15899999999999995,0.3395,-0.17950000000000002
0.26,0,0.01,0.3770000000000001,0.4517000000000001,0.19288181818181827,0.07469999999999999,0.4517000000000001,0.1917000000000001
0.02,0,0.02,0.04020000000000001,0.07579999999999999,0.056212244897959174,0.035599999999999986,0.07579999999999999,0.05579999999999999
0.13,0,0.08,0.16690000000000013,0.2578,0.13100869565217388,0.09089999999999984,0.2578,0.12779999999999997
0.3,1,0.97,0.38729999999999976,0.3785999999999998,-0.08973092783505132,-0.00869999999999993,0.38729999999999976,-0.08729999999999977
0.41,1,0.99,0.42560000000000003,0.4288999999999993,-0.015790909090909133,0.003299999999999248,0.42560000000000003,-0.015600000000000058
0.37,1,0.99,0.18309999999999982,0.2659,0.1879515151515153,0.0828000000000002,0.18309999999999982,0.18690000000000018
0.13,1,0.99,0.2298000000000001,0.15570000000000023,-0.10005959595959604,-0.07409999999999986,0.2298000000000001,-0.09980000000000008
0.04,0,0.01,0.04910000000000002,0.07919999999999995,0.03929191919191914,0.030099999999999932,0.07919999999999995,0.03919999999999995
0.08,0,0.01,0.09050000000000004,0.1457999999999999,0.06590606060606051,0.05529999999999986,0.1457999999999999,0.0657999999999999
0.25,1,0.99,0.1947,0.2508,0.05529191919191917,0.05610000000000001,0.1947,0.05529999999999999
1.0,0,0.03,0.8462000000000001,0.6436999999999999,-0.361056701030928,-0.20250000000000012,0.6436999999999999,-0.35630000000000006
0.62,0,0.01,0.48369999999999985,0.20170000000000002,-0.41967676767676765,-0.2819999999999998,0.20170000000000002,-0.4183
0.66,1,0.96,0.43889999999999985,0.6428999999999988,0.2218125000000002,0.20399999999999896,0.43889999999999985,0.22110000000000019
0.97,0,0.01,0.8118999999999993,0.5108999999999999,-0.4606969696969698,-0.3009999999999994,0.5108999999999999,-0.45910000000000006
0.22,0,0.01,0.21979999999999986,0.23640000000000005,0.016397979797979856,0.016600000000000198,0.23640000000000005,0.016400000000000053
0.04,1,0.99,0.1305,0.059000000000000004,-0.0906919191919192,-0.07150000000000001,0.1305,-0.0905
0.04,1,0.85,0.03359999999999998,0.0452,0.005482352941176494,0.01160000000000002,0.03359999999999998,0.006400000000000024
0.04,1,0.99,0.1272999999999999,0.07880000000000002,-0.0876919191919191,-0.04849999999999989,0.1272999999999999,-0.0872999999999999
0.11,1,0.89,0.1980999999999999,0.12349999999999996,-0.08976853932584258,-0.07459999999999993,0.1980999999999999,-0.08809999999999989
0.34,1,0.88,0.38470000000000004,0.34420000000000006,-0.0452727272727273,-0.04049999999999998,0.38470000000000004,-0.04470000000000002
0.04,0,0.04,0.08369999999999995,0.08359999999999998,0.04542083333333331,-9.999999999997511e-05,0.08359999999999998,0.04359999999999998
0.14,0,0.1,0.1902000000000002,0.20560000000000003,0.07117777777777781,0.01539999999999983,0.20560000000000003,0.06560000000000002
0.06,0,0.01,0.05229999999999997,0.06339999999999996,0.003322222222222178,0.011099999999999985,0.06339999999999996,0.0033999999999999586
0.32,0,0.01,0.3111000000000002,0.2766999999999999,-0.04338989898989909,-0.03440000000000032,0.2766999999999999,-0.043300000000000116
0.14,1,0.85,0.13700000000000007,0.1260000000000001,0.0054705882352940605,-0.010999999999999954,0.13700000000000007,0.002999999999999947
0.26,1,0.99,0.1576,0.2250000000000002,0.10275353535353535,0.06740000000000021,0.1576,0.10240000000000002
0.43,0,0.01,0.3463999999999999,0.2248,-0.20604444444444447,-0.12159999999999987,0.2248,-0.2052
0.07,1,0.99,0.07199999999999995,0.08020000000000005,-0.0021030303030302455,0.008200000000000096,0.07199999999999995,-0.0019999999999999463
0.16,1,0.93,0.08439999999999995,0.12650000000000003,0.07812150537634413,0.04210000000000008,0.08439999999999995,0.07560000000000006
0.08,0,0.01,0.07050000000000002,0.11509999999999994,0.03500404040404034,0.04459999999999992,0.11509999999999994,0.03509999999999994
0.5,1,0.99,0.28670000000000007,0.45350000000000007,0.21376969696969694,0.1668,0.28670000000000007,0.21329999999999993
0.11,0,0.03,0.2015999999999999,0.3079999999999999,0.20083298969072155,0.1064,0.3079999999999999,0.1979999999999999
0.25,1,0.98,0.24630000000000002,0.27319999999999994,0.003226530612244871,0.026899999999999924,0.24630000000000002,0.003699999999999981
0.17,1,0.88,0.22279999999999991,0.15679999999999997,-0.050999999999999907,-0.06599999999999995,0.22279999999999991,-0.0527999999999999
